CustomerID,Age,gender,occupation,income,Type,Limit,LoanID,Type,SanctionedAmount,SavingsID,AvgBalance
CID-117322,32,F,Business,424800,Travellers,100000,LID-864323,Vehicle,100000,SID-784361,42118
CID-117322,32,F,Business,424800,gold,200000,LID-864323,Vehicle,100000,SID-784361,42118
CID-445012,13,M,Business,588553,Shoppers,200000,LID-164738,Housing,500000,SID-754428,76803
CID-445012,13,M,Business,588553,Shoppers,500000,LID-164738,Housing,500000,SID-754428,76803
CID-627415,28,M,Others,523971,Travellers,500000,LID-223620,Personal,500000,SID-831024,51025
CID-627415,28,M,Others,523971,gold,100000,LID-223620,Personal,500000,SID-831024,51025
CID-878202,36,F,Others,96450,Platinum,50000,LID-59048,Vehicle,50000,SID-382933,97672
CID-878202,36,F,Others,96450,Platinum,50000,LID-59048,Vehicle,50000,SID-382933,97672
CID-710067,21,M,SelfEmployed,39669,Travellers,200000,LID-440156,Vehicle,500000,SID-716302,43939
CID-710067,21,M,SelfEmployed,39669,Shoppers,200000,LID-440156,Vehicle,500000,SID-716302,43939
CID-432803,39,M,Others,236718,Travellers,200000,LID-709773,Housing,200000,SID-314963,19565
CID-432803,39,M,Others,236718,Platinum,50000,LID-709773,Housing,200000,SID-314963,19565
CID-847327,30,F,Business,349597,gold,100000,LID-889521,Personal,500000,SID-451624,76745
CID-847327,30,F,Business,349597,Shoppers,500000,LID-889521,Personal,500000,SID-451624,76745
CID-402,30,M,Business,593318,gold,500000,LID-798607,Housing,200000,SID-709311,35700
CID-402,30,M,Business,593318,Platinum,200000,LID-798607,Housing,200000,SID-709311,35700
CID-247298,36,M,Business,562017,Travellers,200000,LID-421698,Housing,500000,SID-756120,25712
CID-247298,36,M,Business,562017,Shoppers,50000,LID-421698,Housing,500000,SID-756120,25712
CID-73911,15,M,Business,582287,Travellers,100000,LID-708725,Vehicle,50000,SID-741177,85897
CID-73911,15,M,Business,582287,gold,50000,LID-708725,Vehicle,50000,SID-741177,85897
CID-457345,41,M,Others,696971,Platinum,100000,LID-672461,Personal,50000,SID-536303,96901
CID-457345,41,M,Others,696971,Platinum,100000,LID-672461,Personal,50000,SID-536303,96901
CID-144023,36,F,Employee,160781,gold,100000,LID-395274,Housing,50000,SID-755611,61498
CID-144023,36,F,Employee,160781,gold,100000,LID-395274,Housing,50000,SID-755611,61498
CID-871057,17,M,SelfEmployed,545552,Shoppers,100000,LID-544853,Housing,500000,SID-286203,43541
CID-871057,17,M,SelfEmployed,545552,Platinum,500000,LID-544853,Housing,500000,SID-286203,43541
CID-437325,41,M,Others,176085,Shoppers,100000,LID-163970,Vehicle,100000,SID-518639,61271
CID-437325,41,M,Others,176085,Shoppers,100000,LID-163970,Vehicle,100000,SID-518639,61271
CID-710969,3,F,SelfEmployed,85398,Shoppers,100000,LID-335788,Housing,500000,SID-659076,90349
CID-710969,3,F,SelfEmployed,85398,Platinum,200000,LID-335788,Housing,500000,SID-659076,90349
CID-682218,26,F,Business,222749,Travellers,500000,LID-100494,Personal,100000,SID-182716,98351
CID-682218,26,F,Business,222749,gold,100000,LID-100494,Personal,100000,SID-182716,98351
CID-633085,6,M,Business,282900,Platinum,50000,LID-778517,Personal,100000,SID-122178,21067
CID-633085,6,M,Business,282900,Platinum,200000,LID-778517,Personal,100000,SID-122178,21067
CID-869315,3,F,Business,830107,Shoppers,200000,LID-389185,Vehicle,100000,SID-762781,3297
CID-869315,3,F,Business,830107,gold,100000,LID-389185,Vehicle,100000,SID-762781,3297
CID-355725,6,F,Employee,619283,Platinum,100000,LID-654407,Personal,100000,SID-513792,13607
CID-355725,6,F,Employee,619283,Travellers,500000,LID-654407,Personal,100000,SID-513792,13607
CID-612288,12,F,Business,521255,Travellers,100000,LID-265171,Housing,500000,SID-692228,70421
CID-612288,12,F,Business,521255,gold,50000,LID-265171,Housing,500000,SID-692228,70421
CID-829803,9,F,SelfEmployed,337783,gold,100000,LID-359548,Vehicle,500000,SID-215715,41673
CID-829803,9,F,SelfEmployed,337783,gold,50000,LID-359548,Vehicle,500000,SID-215715,41673
CID-232185,10,M,SelfEmployed,94987,gold,100000,LID-401602,Vehicle,200000,SID-69388,98102
CID-232185,10,M,SelfEmployed,94987,Travellers,100000,LID-401602,Vehicle,200000,SID-69388,98102
CID-521740,17,M,Others,891110,Shoppers,500000,LID-765016,Personal,100000,SID-498157,97553
CID-521740,17,M,Others,891110,Platinum,100000,LID-765016,Personal,100000,SID-498157,97553
CID-435946,41,M,Business,610389,Platinum,500000,LID-33565,Vehicle,200000,SID-646875,28372
CID-435946,41,M,Business,610389,Platinum,50000,LID-33565,Vehicle,200000,SID-646875,28372
CID-690492,16,M,Business,570077,Travellers,200000,LID-45818,Vehicle,100000,SID-501257,90885
CID-690492,16,M,Business,570077,Shoppers,100000,LID-45818,Vehicle,100000,SID-501257,90885
CID-558218,37,M,SelfEmployed,236044,Platinum,100000,LID-590,Personal,100000,SID-177389,88005
CID-558218,37,M,SelfEmployed,236044,Platinum,100000,LID-590,Personal,100000,SID-177389,88005
CID-878152,26,M,Others,53892,gold,100000,LID-675020,Vehicle,50000,SID-241271,1681
CID-878152,26,M,Others,53892,Shoppers,200000,LID-675020,Vehicle,50000,SID-241271,1681
CID-664613,25,M,Others,216208,Travellers,100000,LID-693455,Personal,200000,SID-490602,83961
CID-664613,25,M,Others,216208,Shoppers,200000,LID-693455,Personal,200000,SID-490602,83961
CID-456963,31,F,SelfEmployed,318243,gold,50000,LID-71820,Housing,200000,SID-542792,60925
CID-456963,31,F,SelfEmployed,318243,Travellers,100000,LID-71820,Housing,200000,SID-542792,60925
CID-78779,36,M,Business,219130,Platinum,100000,LID-165097,Housing,500000,SID-418270,43049
CID-78779,36,M,Business,219130,Platinum,200000,LID-165097,Housing,500000,SID-418270,43049
CID-287936,39,M,Business,15122,Shoppers,100000,LID-100625,Personal,100000,SID-9069,70336
CID-287936,39,M,Business,15122,Platinum,100000,LID-100625,Personal,100000,SID-9069,70336
CID-324988,12,F,Others,654564,gold,100000,LID-583208,Housing,50000,SID-875471,58593
CID-324988,12,F,Others,654564,Platinum,100000,LID-583208,Housing,50000,SID-875471,58593
CID-12818,4,M,Business,817571,Platinum,200000,LID-7058,Housing,50000,SID-517439,20259
CID-12818,4,M,Business,817571,gold,50000,LID-7058,Housing,50000,SID-517439,20259
CID-166289,3,M,Employee,397311,gold,50000,LID-527396,Housing,50000,SID-568037,92781
CID-166289,3,M,Employee,397311,Travellers,100000,LID-527396,Housing,50000,SID-568037,92781
CID-818322,8,M,Employee,166949,Travellers,50000,LID-896474,Housing,200000,SID-839958,55610
CID-818322,8,M,Employee,166949,Platinum,100000,LID-896474,Housing,200000,SID-839958,55610
CID-890108,23,M,SelfEmployed,740590,Shoppers,50000,LID-728501,Personal,500000,SID-402733,92612
CID-890108,23,M,SelfEmployed,740590,Shoppers,100000,LID-728501,Personal,500000,SID-402733,92612
CID-476981,18,F,Others,696973,Shoppers,100000,LID-6156,Housing,50000,SID-113925,89735
CID-476981,18,F,Others,696973,Platinum,200000,LID-6156,Housing,50000,SID-113925,89735
CID-454590,9,F,Business,720542,Shoppers,500000,LID-272971,Housing,200000,SID-720867,33814
CID-454590,9,F,Business,720542,Platinum,200000,LID-272971,Housing,200000,SID-720867,33814
CID-792402,34,M,Employee,158316,Platinum,100000,LID-39521,Housing,500000,SID-681370,50111
CID-792402,34,M,Employee,158316,Travellers,100000,LID-39521,Housing,500000,SID-681370,50111
CID-452383,36,F,Business,326919,gold,100000,LID-609151,Vehicle,50000,SID-10728,23293
CID-452383,36,F,Business,326919,gold,100000,LID-609151,Vehicle,50000,SID-10728,23293
CID-721114,13,M,Employee,616315,Shoppers,100000,LID-681157,Personal,500000,SID-345061,12737
CID-721114,13,M,Employee,616315,gold,100000,LID-681157,Personal,500000,SID-345061,12737
CID-755423,20,M,Business,424342,Travellers,500000,LID-246880,Personal,50000,SID-383505,97567
CID-755423,20,M,Business,424342,Shoppers,200000,LID-246880,Personal,50000,SID-383505,97567
CID-855198,28,M,Employee,519244,Platinum,200000,LID-638287,Vehicle,100000,SID-875526,37392
CID-855198,28,M,Employee,519244,Shoppers,500000,LID-638287,Vehicle,100000,SID-875526,37392
CID-311271,38,M,Business,634989,Platinum,500000,LID-9356,Housing,500000,SID-681603,95808
CID-311271,38,M,Business,634989,gold,500000,LID-9356,Housing,500000,SID-681603,95808
CID-450720,9,M,SelfEmployed,70505,gold,100000,LID-627061,Housing,100000,SID-762655,27884
CID-450720,9,M,SelfEmployed,70505,Travellers,100000,LID-627061,Housing,100000,SID-762655,27884
CID-136199,16,F,Employee,840130,Travellers,100000,LID-692941,Housing,200000,SID-785329,17196
CID-136199,16,F,Employee,840130,Travellers,100000,LID-692941,Housing,200000,SID-785329,17196
CID-897363,1,M,Others,401950,gold,200000,LID-334809,Housing,50000,SID-172328,35963
CID-897363,1,M,Others,401950,Travellers,500000,LID-334809,Housing,50000,SID-172328,35963
CID-509008,8,M,SelfEmployed,414018,Shoppers,50000,LID-346484,Vehicle,200000,SID-893335,77232
CID-509008,8,M,SelfEmployed,414018,Shoppers,200000,LID-346484,Vehicle,200000,SID-893335,77232
CID-373388,22,M,SelfEmployed,414887,Shoppers,500000,LID-625286,Personal,50000,SID-263810,50242
CID-373388,22,M,SelfEmployed,414887,Platinum,500000,LID-625286,Personal,50000,SID-263810,50242
CID-369817,7,F,Employee,486970,Shoppers,100000,LID-897012,Personal,100000,SID-235108,83941
CID-369817,7,F,Employee,486970,Platinum,100000,LID-897012,Personal,100000,SID-235108,83941
CID-684448,34,F,Business,751310,Shoppers,200000,LID-258786,Housing,200000,SID-855840,67476
CID-684448,34,F,Business,751310,Travellers,100000,LID-258786,Housing,200000,SID-855840,67476
CID-713352,18,F,Others,396805,Shoppers,50000,LID-33135,Vehicle,200000,SID-505988,71891
CID-713352,18,F,Others,396805,Shoppers,100000,LID-33135,Vehicle,200000,SID-505988,71891
CID-541281,24,F,Employee,160796,Shoppers,200000,LID-91453,Housing,500000,SID-360238,40108
CID-541281,24,F,Employee,160796,Shoppers,200000,LID-91453,Housing,500000,SID-360238,40108
CID-803555,20,F,Employee,454456,Shoppers,100000,LID-83316,Housing,200000,SID-899158,35477
CID-803555,20,F,Employee,454456,Platinum,100000,LID-83316,Housing,200000,SID-899158,35477
CID-730357,22,M,Others,30718,Travellers,50000,LID-580263,Housing,100000,SID-580078,35522
CID-730357,22,M,Others,30718,Platinum,100000,LID-580263,Housing,100000,SID-580078,35522
CID-195932,31,F,Business,782681,gold,500000,LID-422660,Personal,50000,SID-517634,32858
CID-195932,31,F,Business,782681,Shoppers,100000,LID-422660,Personal,50000,SID-517634,32858
CID-245191,37,M,SelfEmployed,174281,Shoppers,200000,LID-146467,Personal,100000,SID-233444,37483
CID-245191,37,M,SelfEmployed,174281,Shoppers,100000,LID-146467,Personal,100000,SID-233444,37483
CID-363265,26,F,Others,152670,Shoppers,200000,LID-54041,Vehicle,100000,SID-50109,8079
CID-363265,26,F,Others,152670,Travellers,100000,LID-54041,Vehicle,100000,SID-50109,8079
CID-154986,8,F,Employee,3451,gold,200000,LID-519435,Vehicle,500000,SID-141075,94682
CID-154986,8,F,Employee,3451,Shoppers,100000,LID-519435,Vehicle,500000,SID-141075,94682
CID-751012,22,F,SelfEmployed,614795,gold,100000,LID-367372,Personal,200000,SID-470752,41861
CID-751012,22,F,SelfEmployed,614795,Shoppers,100000,LID-367372,Personal,200000,SID-470752,41861
CID-12234,4,M,Business,747990,Platinum,100000,LID-264450,Personal,500000,SID-278401,44833
CID-12234,4,M,Business,747990,Platinum,200000,LID-264450,Personal,500000,SID-278401,44833
CID-145144,33,M,Employee,459509,Shoppers,100000,LID-862099,Vehicle,500000,SID-416986,88658
CID-145144,33,M,Employee,459509,gold,100000,LID-862099,Vehicle,500000,SID-416986,88658
CID-78202,35,F,Employee,544675,Shoppers,200000,LID-857843,Housing,200000,SID-579391,67913
CID-78202,35,F,Employee,544675,Shoppers,50000,LID-857843,Housing,200000,SID-579391,67913
CID-372647,5,M,Others,788680,gold,50000,LID-614651,Personal,200000,SID-294665,37141
CID-372647,5,M,Others,788680,Travellers,100000,LID-614651,Personal,200000,SID-294665,37141
CID-115519,12,M,SelfEmployed,237676,Travellers,100000,LID-6119,Vehicle,50000,SID-797038,490
CID-115519,12,M,SelfEmployed,237676,Shoppers,50000,LID-6119,Vehicle,50000,SID-797038,490
CID-420061,11,M,Others,387658,Travellers,100000,LID-741952,Personal,50000,SID-713105,76347
CID-420061,11,M,Others,387658,Platinum,100000,LID-741952,Personal,50000,SID-713105,76347
CID-658004,39,F,Business,498616,Platinum,100000,LID-754735,Housing,500000,SID-162805,50476
CID-658004,39,F,Business,498616,Travellers,500000,LID-754735,Housing,500000,SID-162805,50476
CID-71965,11,M,SelfEmployed,411119,Travellers,100000,LID-270629,Vehicle,50000,SID-843744,78316
CID-71965,11,M,SelfEmployed,411119,gold,500000,LID-270629,Vehicle,50000,SID-843744,78316
CID-128851,9,F,Business,787498,Travellers,500000,LID-29768,Housing,500000,SID-161877,11177
CID-128851,9,F,Business,787498,gold,100000,LID-29768,Housing,500000,SID-161877,11177
CID-22174,28,F,Business,131006,Platinum,200000,LID-377337,Housing,100000,SID-63713,82194
CID-22174,28,F,Business,131006,Shoppers,500000,LID-377337,Housing,100000,SID-63713,82194
CID-795777,10,M,SelfEmployed,46067,Shoppers,500000,LID-491242,Personal,100000,SID-277874,39571
CID-795777,10,M,SelfEmployed,46067,Shoppers,500000,LID-491242,Personal,100000,SID-277874,39571
CID-265335,23,F,Business,596590,Shoppers,100000,LID-811643,Personal,100000,SID-783390,15870
CID-265335,23,F,Business,596590,Travellers,200000,LID-811643,Personal,100000,SID-783390,15870
CID-624257,23,M,Employee,13980,Travellers,200000,LID-124618,Personal,100000,SID-215277,62057
CID-624257,23,M,Employee,13980,Travellers,100000,LID-124618,Personal,100000,SID-215277,62057
CID-500384,26,M,Others,253967,Platinum,100000,LID-819415,Housing,100000,SID-303261,5049
CID-500384,26,M,Others,253967,gold,50000,LID-819415,Housing,100000,SID-303261,5049
CID-191570,6,M,Business,515914,Shoppers,100000,LID-356312,Vehicle,100000,SID-118115,62431
CID-191570,6,M,Business,515914,Travellers,200000,LID-356312,Vehicle,100000,SID-118115,62431
CID-156487,36,F,Employee,157918,Platinum,50000,LID-3360,Housing,200000,SID-288124,23148
CID-156487,36,F,Employee,157918,Shoppers,50000,LID-3360,Housing,200000,SID-288124,23148
CID-236620,22,F,Business,140353,Platinum,500000,LID-38712,Personal,100000,SID-11230,30361
CID-236620,22,F,Business,140353,Travellers,200000,LID-38712,Personal,100000,SID-11230,30361
CID-656097,10,M,Employee,774775,gold,50000,LID-411926,Vehicle,200000,SID-357478,27518
CID-656097,10,M,Employee,774775,gold,100000,LID-411926,Vehicle,200000,SID-357478,27518
CID-6515,34,F,SelfEmployed,465243,Travellers,500000,LID-882618,Vehicle,500000,SID-635398,98792
CID-6515,34,F,SelfEmployed,465243,Shoppers,100000,LID-882618,Vehicle,500000,SID-635398,98792
CID-87750,7,M,SelfEmployed,34450,Shoppers,100000,LID-634006,Housing,100000,SID-264053,24822
CID-87750,7,M,SelfEmployed,34450,gold,100000,LID-634006,Housing,100000,SID-264053,24822
CID-818777,25,F,SelfEmployed,558818,Platinum,500000,LID-610803,Housing,200000,SID-227388,27927
CID-818777,25,F,SelfEmployed,558818,Platinum,200000,LID-610803,Housing,200000,SID-227388,27927
CID-45977,8,M,Employee,475586,gold,200000,LID-273444,Housing,200000,SID-611259,66806
CID-45977,8,M,Employee,475586,Platinum,100000,LID-273444,Housing,200000,SID-611259,66806
CID-716084,6,F,Others,715924,Platinum,100000,LID-611083,Personal,500000,SID-677146,85146
CID-716084,6,F,Others,715924,Travellers,500000,LID-611083,Personal,500000,SID-677146,85146
CID-65811,39,F,Business,885749,gold,500000,LID-126440,Housing,100000,SID-229134,27247
CID-65811,39,F,Business,885749,Platinum,100000,LID-126440,Housing,100000,SID-229134,27247
CID-431169,23,F,SelfEmployed,233620,Platinum,200000,LID-366272,Vehicle,200000,SID-51822,77977
CID-431169,23,F,SelfEmployed,233620,gold,500000,LID-366272,Vehicle,200000,SID-51822,77977
CID-287384,15,F,Others,657692,gold,100000,LID-845755,Personal,200000,SID-601863,80969
CID-287384,15,F,Others,657692,Shoppers,200000,LID-845755,Personal,200000,SID-601863,80969
CID-298884,27,F,Business,789556,Shoppers,200000,LID-845961,Housing,500000,SID-309075,5899
CID-298884,27,F,Business,789556,Shoppers,50000,LID-845961,Housing,500000,SID-309075,5899
CID-224459,41,F,Business,659765,Shoppers,100000,LID-876848,Vehicle,100000,SID-459561,94606
CID-224459,41,F,Business,659765,Travellers,500000,LID-876848,Vehicle,100000,SID-459561,94606
CID-869786,36,F,SelfEmployed,862301,gold,500000,LID-668012,Personal,500000,SID-324071,61748
CID-869786,36,F,SelfEmployed,862301,Shoppers,200000,LID-668012,Personal,500000,SID-324071,61748
CID-895175,24,M,Employee,650523,Platinum,100000,LID-192590,Vehicle,50000,SID-306216,23562
CID-895175,24,M,Employee,650523,Travellers,500000,LID-192590,Vehicle,50000,SID-306216,23562
CID-493201,17,F,Others,370795,Platinum,100000,LID-885278,Personal,500000,SID-632314,50271
CID-493201,17,F,Others,370795,Platinum,100000,LID-885278,Personal,500000,SID-632314,50271
CID-431745,7,M,Others,492921,Travellers,200000,LID-241826,Housing,100000,SID-161750,1042
CID-431745,7,M,Others,492921,Shoppers,100000,LID-241826,Housing,100000,SID-161750,1042
CID-285747,27,F,Business,172945,Platinum,500000,LID-445866,Housing,50000,SID-224940,60019
CID-285747,27,F,Business,172945,Shoppers,100000,LID-445866,Housing,50000,SID-224940,60019
CID-690339,33,F,Business,614966,gold,100000,LID-624883,Vehicle,500000,SID-224808,79067
CID-690339,33,F,Business,614966,Platinum,500000,LID-624883,Vehicle,500000,SID-224808,79067
CID-525785,13,M,Employee,893013,Travellers,100000,LID-576759,Vehicle,500000,SID-320054,23113
CID-525785,13,M,Employee,893013,Shoppers,100000,LID-576759,Vehicle,500000,SID-320054,23113
CID-49994,38,M,Employee,37234,Platinum,50000,LID-412910,Personal,100000,SID-655025,55746
CID-49994,38,M,Employee,37234,gold,50000,LID-412910,Personal,100000,SID-655025,55746
CID-342991,22,M,Others,709231,gold,100000,LID-766438,Personal,500000,SID-349287,79681
CID-342991,22,M,Others,709231,Platinum,100000,LID-766438,Personal,500000,SID-349287,79681
CID-886989,22,F,Business,607103,gold,50000,LID-881994,Vehicle,100000,SID-63877,88287
CID-886989,22,F,Business,607103,gold,100000,LID-881994,Vehicle,100000,SID-63877,88287
CID-828759,1,F,SelfEmployed,391865,Platinum,200000,LID-46636,Personal,200000,SID-654814,57512
CID-828759,1,F,SelfEmployed,391865,Shoppers,100000,LID-46636,Personal,200000,SID-654814,57512
CID-855244,15,F,Business,492402,Platinum,200000,LID-394118,Personal,50000,SID-844747,99848
CID-855244,15,F,Business,492402,Travellers,100000,LID-394118,Personal,50000,SID-844747,99848
CID-44488,40,F,SelfEmployed,712889,Travellers,100000,LID-96577,Housing,100000,SID-846779,88221
CID-44488,40,F,SelfEmployed,712889,gold,500000,LID-96577,Housing,100000,SID-846779,88221
CID-94232,18,M,Others,647964,Travellers,50000,LID-855015,Vehicle,500000,SID-446850,11843
CID-94232,18,M,Others,647964,Travellers,100000,LID-855015,Vehicle,500000,SID-446850,11843
